"id_curso","nome_curso","eixos_tematicos","competencias","certificador","conteudista","carga_horaria","disponibilidade_dias","tipo_oferta","apresentacao","publico_alvo","conteudo_programatico"
"140","Governo Aberto","Transparência, Controle e Participação / Governo e Transformação Digital","Resolução de problemas com base em dados / Mentalidade digital","Enap - Escola Nacional de Administração Pública","Delft University of Technology","40","30","Curso Aberto","O curso explora os fundamentos e objetivos do Governo Aberto e examina os desenvolvimentos atuais, incluindo a abertura e reutilização de dados governamentais, como a divulgação de dados pelos governos dos Estados Unidos e da Europa. ","Agentes públicos federais, estaduais e municipais interessados em temas relacionados a valores públicos (incluindo transparência e privacidade, em um contexto governamental), e em conhecer como as Tecnologias da Comunicação (TICs) podem ser usadas nas administrações públicas. Interessados nos fundamentos do Governo Aberto, na governança orientada por dados e na pesquisa orientada por dados, e profissionais e pesquisadores que trabalham em pesquisas relacionadas com os desafios para a abertura de governos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Introdução ao Governo Aberto. Desenvolvimentos das TICs influenciando o Governo Aberto. Evolução do Governo Digital. Partes interessadas em Governo Aberto. Ciclo de Elaboração de Políticas. O que são Dados Abertos do Governo? Processos de Dados de Governo Aberto: da coleta de dados ao uso de dados. Considerações ao abrir dados do governo. Portais de Dados Abertos. Análise Aberta de Dados de Pesquisa. Metadados para Dados de Governo Aberto. Aspectos Legais dos Dados de Governo Aberto. Tecnologias para Dados Abertos Vinculados. Governo Aberto e transparência. Participação no Governo Aberto. Estratégias de preservação de privacidade no Governo Aberto."
"477","Português - Interpretação de Texto e Emprego de Regras Gramaticais","Desenvolvimento Pessoal / Comunicação","Foco nos resultados para os cidadãos / Comunicação estratégica","Enap - Escola Nacional de Administração Pública","Receita Federal do Brasil","40","30","Curso Aberto","Este curso traz, de forma simples, direta e sem complicações, as principais regras ortográficas da nossa língua e dicas importantes sobre interpretação de texto. Assim, você poderá se comunicar tanto por escrito quanto oralmente de forma objetiva, utilizando linguagem acessível, inteligível e adequada a cada contexto.","Agentes públicos que tenham vínculo com a Receita Federal do Brasil. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Gramática aplicada ao texto;Módulo 2 – Interpretação de texto."
"799","Arquitetura de Soluções para Transformação Digital","Políticas Públicas / Governo e Transformação Digital","Foco nos resultados para os cidadãos / Mentalidade digital / Inovação e mudança / Gestão para resultados","Enap - Escola Nacional de Administração Pública","Secretaria de Governo Digital","25","30","Curso Aberto","A arquitetura de Soluções apoia a transformação digital a partir de controles e passos simples, utilizando o gerenciamento de projetos e a experiência profissional para acelerar o desenvolvimento de soluções. É necessário compreender a melhor maneira de aliar as necessidades da organização com a tecnologia. Que tal conhecer os benefícios que isso gera nas organizações como um todo? Vamos lá? Faça agora a sua inscrição!","Agentes públicos do Sistema de Administração dos Recursos de Tecnologia da Informação (SISP), pessoas que desejam entender Arquitetura de Soluções para Transformação Digital. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: A Arquitetura de Soluções a Serviço da Transformação Digital;Módulo 2: O que Pode Fazer a Arquitetura de Soluções;Módulo 3: As Plataformas de Serviços, Tecnologia e Equipes DevOps;Módulo 4: O Sucesso da Transformação;Módulo 5: A Arquitetura de Soluções na Prática."
"716","Para que serve a análise ergonômica do trabalho","Políticas Públicas",NULL,"Enap - Escola Nacional de Administração Pública","FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho ","20","20","Curso Aberto","O curso foi desenvolvido com foco na adoção de metodologia que contribua para a prevenção de agravos à saúde e na construção de sistemas seguros, a partir do conhecimento do trabalho real e da análise de acidentes e incidentes. Prevista na NR 17, a Análise Ergonômica do Trabalho é um método importante de análise voltado tanto para o setor público como o privado, de qualquer atividade produtiva.","Profissionais da área de Segurança e Saúde do Trabalho, Recursos Humanos, Auditoria Fiscal do Trabalho e Estudantes. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Noções Fundamentais sobre Ergonomia e sobre AET: A Ergonomia e sua história no Brasil; Trabalho e prescrição; Trabalho real e atividade; Trabalho operário.Módulo 2: Princípios metodológicos, desenvolvimento e aplicação da AET: Intervenção no trabalho; O ponto de vista da atividade; O setor de entregas por motocicletas; Prevenção de acidentes.Módulo 3: Aplicação da AET para a prevenção de agravos à saúde no serviço público: Contribuições; Poder de agir e sofrimento; O adoecimento nos serviços públicos; Engajamento no trabalho, impedimentos organizacionais e adoecer.Módulo 4: Contribuição da AET para a investigação de acidentes e programas de segurança: Entendendo o “erro” humano; Gestão da segurança; Prevenção de acidentes do trabalho graves, fatais e tecnológicos ampliados.Módulo 5: Norma regulamentadora 17 e Gestão de Riscos: NR 17; Requisitos específicos da AET; GRO; AET e PGR."
"513","Compliance Concorrencial","Transparência, Controle e Participação / Água e Saneamento",NULL,"Enap - Escola Nacional de Administração Pública","CADE - Conselho Administrativo de Defesa Econômica","22","30","Curso Aberto","Curso desenvolvido em 2021 pela Enap em parceria com o Conselho Administrativo de Defesa Econômica (CADE) e apresenta os principais aspectos da implementação de um Programa de compliance concorrencial, contribuindo para a promoção da cultura da concorrência nas organizações.","Empresas do setor privado que queiram diminuir os riscos de cometerem irregularidade concorrencial, estudantes e profissionais de compliance, servidores públicos de qualquer esfera e Poder, bem como cidadãos em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 – Introdução ao compliance concorrencialMódulo 2 – Mapeamento de riscos concorrenciais de uma organizaçãoMódulo 3 – Implementação do programa de compliance na estrutura de uma organizaçãoMódulo 4 – Ações preventivas no compliance concorrencialMódulo 5 – Sistema de monitoramento de desviosMódulo 6 – Medidas disciplinares e ações de mitigação das consequências das violações à ordem econômicaMódulo 7 – Aperfeiçoamento contínuo do programa de compliance concorrencial"
"499","CAIXA: Banco Público Atuando para o Desenvolvimento do Município","Políticas Públicas",NULL,"Enap - Escola Nacional de Administração Pública","Secretaria Especial de Assuntos Federativos","10","30","Curso Aberto","Você conhece o papel fundamental da CAIXA para o desenvolvimento urbano? Este curso busca identificar as possibilidades de atendimento junto à CAIXA para suporte à viabilização das políticas públicas, com os elementos conceituais e práticos para o apoio à gestão municipal. Se inscreva e venha conhecer detalhes dos principais programas relacionados aos contratos de repasse de recursos da União.","Agentes públicos, especialmente, aos que iniciam sua trajetória na gestão municipal. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: A parceria CAIXA E municípios – Você conhece essa história?Módulo 2: CAIXA representante da União - Como a CAIXA atua nos contratos de repasse para execução de obras?Módulo 3: Programas e linhas de crédito CAIXA para os municípios.Módulo 4: Como atuar para retomada de obras paralisadas.Módulo 5: Contratos."
"269","Uma Introdução às Migrações Internacionais no Brasil Contemporâneo","Direitos Humanos / Ética e Cidadania / Gestão Pública",NULL,"Enap - Escola Nacional de Administração Pública","Defensoria Pública da União","40","30","Curso Aberto","A Organização Internacional para Migrações - OIM e a DPU firmaram parceria para promover uma reflexão sobre as migrações internacionais no Brasil. Financiado pelo Fundo da OIM para o Desenvolvimento – IDF, traz os aspectos do tema de maneira didática e atrativa, inclusive com variado material de apoio, com reportagens, vídeos de atores do cenário migratório, sites, que tornam mais rica a vivência.","Servidores e colaboradores da Defensoria Pública da União, atores estatais e não-estatais que trabalhem junto aos migrantes. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo I: Introdução às migrações internacionais e sensibilização para melhor atenção ao público migranteMódulo II: Entendendo a Legislação Brasileira – Parte 1: Nova Lei de MigraçãoMódulo III: Entendendo a Legislação Brasileira - Parte 2: legislações conexas (Tráfico de Pessoas e Refúgio)Módulo IV: Arquitetura da governança migratória no Brasil: principais atores institucionaisMódulo V: As redes locais de apoio e acolhimento"
"459","Introdução ao Excel","Análise e Ciência de Dados","Resolução de problemas com base em dados / Gestão para resultados","Enap - Escola Nacional de Administração Pública","Receita Federal do Brasil","25","30","Curso Aberto","Neste curso, você conhecerá as funcionalidades básicas do Excel para aplicá-las na resolução de problemas básicos de cálculos, a partir da utilização de fórmulas e funções básicas até a formatação de planilhas, gráficos e da classificação e apresentação de dados.","Servidores públicos de qualquer esfera e Poder, bem como cidadãos em geral que tenham interesse em aprender conceitos e aplicações básicas do Excel, a partir da versão 2010. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 – Visão geral do ExcelMódulo 2 – Trabalhando em uma planilha eletrônicaMódulo 3 – Apresentando os dados"
"370","Fundamentos da Integridade Pública: Prevenindo a Corrupção","Transparência, Controle e Participação / Água e Saneamento",NULL,"Enap - Escola Nacional de Administração Pública","Tribunal de Contas da União","25","30","Curso Aberto","Este curso apresenta uma abordagem introdutória sobre a integridade pública dividida em 11 aulas que tratam de temas como: integridade e integridade pública, riscos para a integridade, programa e plano de integridade.","Servidores públicos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Integridade PúblicaRiscos para a integridadeEstruturas de integridade"
"197","Funpresp para RH - A Previdência Complementar do Servidor Público Federal","Aposentadoria e Previdência / Gestão de Pessoas",NULL,"Enap - Escola Nacional de Administração Pública","FUNPRESP - Fundação de Previdência Complementar do Servidor Público Federal do Poder Executivo","50","40","Curso Aberto","O curso permite o servidor conhecer mais sobre a previdência complementar e sobre a Fundação de Previdência Complementar do Servidor Público Federal do Poder Executivo (Funpresp). Dentro das ações de Educação Previdenciária da Fundação, este curso vai compreender o plano ExecPrev, entender os cálculos de contribuição, como é feito o custeio do plano, os investimentos e a rentabilidade. Para os servidores que compõem as equipes de Gestão de Pessoas dos órgãos da União, o curso será um importante instrumento de informação acerca do Regime de Previdência Complementar e sobre a Funpresp.","Servidores das áreas de Gestão de Pessoas. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever."," 1. Contexto histórico dos Regimes de Previdência Social; 2. Criação da FUNPRESP; 3. Plano de benefício ExecPrev e Categorias de participantes; 4. Coberturas adicionais de risco; 5. Institutos dos Planos; 6. Imposto de Renda na previdência complementar; 7. Investimentos e rentabilidade dos plano; 8. Sala do Participante; 9. Operações com Participantes; 10. Migração de Regime Previdenciário; 11. Responsabilidades do Patrocinador."
